Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-31,12.937,13.01,12.872,12.886,11159600,0.0,0.0
2017-04-03,12.93,12.952,12.647,12.85,8265700,0.0,0.0
2017-04-04,12.72,12.85,12.683,12.749,8678900,0.0,0.0
2017-04-05,12.973,12.973,12.459,12.466,16060200,0.0,0.0
2017-04-06,12.473,12.734,12.393,12.698,9486500,0.0,0.0
2017-04-07,12.582,12.749,12.538,12.64,7101100,0.0,0.0
2017-04-10,12.611,12.705,12.422,12.546,10017300,0.0,0.0
2017-04-11,12.473,12.567,12.336,12.56,7534300,0.0,0.0
2017-04-12,12.546,12.582,12.364,12.444,8820300,0.0,0.0
2017-04-13,12.372,12.589,12.256,12.321,13661700,0.0,0.0
2017-04-17,12.328,12.596,12.285,12.567,8082500,0.0,0.0
2017-04-18,12.444,12.589,12.336,12.466,10552700,0.0,0.0
2017-04-19,12.553,12.741,12.488,12.589,11069700,0.0,0.0
2017-04-20,12.952,13.386,12.908,13.198,16549100,0.0,0.0
2017-04-21,13.111,13.299,12.981,13.154,13161300,0.0,0.0
2017-04-24,13.604,13.734,13.423,13.444,14744800,0.0,0.0
2017-04-25,13.56,13.684,13.481,13.495,9324900,0.0,0.0
2017-04-26,13.481,13.676,13.452,13.539,8655000,0.0,0.0
2017-04-27,13.546,13.582,13.278,13.314,9381100,0.0,0.0
2017-04-28,13.299,13.452,13.205,13.22,8575000,0.0,0.0
2017-05-01,13.328,13.553,13.234,13.444,9209600,0.0,0.0
2017-05-02,13.466,13.481,13.27,13.394,5467400,0.0,0.0
2017-05-03,13.321,13.676,13.299,13.669,9104200,0.0,0.0
2017-05-04,13.727,13.836,13.618,13.698,10109700,0.0,0.0
2017-05-05,13.727,13.756,13.568,13.575,6969300,0.0,0.0
2017-05-08,13.56,13.626,13.502,13.531,6396500,0.0,0.0
2017-05-09,13.539,13.662,13.336,13.386,6760700,0.0,0.0
2017-05-10,13.314,13.444,13.27,13.408,6786700,0.0,0.0
2017-05-11,13.357,13.401,13.14,13.22,9310200,0.0,0.0
2017-05-12,13.118,13.205,12.988,13.198,8477000,0.0,0.0
2017-05-15,13.263,13.379,13.241,13.343,4305700,0.0,0.0
2017-05-16,13.365,13.459,13.191,13.437,10647600,0.0,0.0
2017-05-17,13.437,13.437,12.669,12.792,14381600,0.0,0.0
2017-05-18,12.778,12.915,12.662,12.814,10633300,0.0,0.0
2017-05-19,12.865,13.002,12.821,12.85,6391300,0.0,0.0
2017-05-22,12.923,12.952,12.763,12.836,7368800,0.0,0.0
2017-05-23,12.85,13.147,12.741,13.082,7992400,0.0,0.0
2017-05-24,13.126,13.14,12.937,13.097,10659600,0.0,0.0
2017-05-25,13.122,13.297,13.064,13.217,9942700,0.095,0.0
2017-05-26,13.166,13.253,13.049,13.107,7116300,0.0,0.0
2017-05-30,13.013,13.056,12.874,12.991,6391900,0.0,0.0
2017-05-31,12.998,13.035,12.678,12.729,14720400,0.0,0.0
2017-06-01,12.809,12.94,12.641,12.867,22276100,0.0,0.0
2017-06-02,12.685,12.765,12.576,12.685,15596400,0.0,0.0
2017-06-05,12.699,12.889,12.685,12.743,14822500,0.0,0.0
2017-06-06,12.597,12.823,12.532,12.743,10812400,0.0,0.0
2017-06-07,12.816,13.042,12.75,12.969,15073300,0.0,0.0
2017-06-08,12.969,13.428,12.889,13.26,15657300,0.0,0.0
2017-06-09,13.392,13.654,13.37,13.566,13901900,0.0,0.0
2017-06-12,13.588,13.778,13.537,13.537,11281300,0.0,0.0
2017-06-13,13.625,13.712,13.559,13.603,10203400,0.0,0.0
2017-06-14,13.479,13.712,13.333,13.698,10790800,0.0,0.0
2017-06-15,13.581,13.77,13.566,13.61,6848600,0.0,0.0
2017-06-16,13.603,13.632,13.464,13.508,12042800,0.0,0.0
2017-06-19,13.61,13.763,13.603,13.69,8896800,0.0,0.0
2017-06-20,13.668,13.668,13.53,13.53,5331700,0.0,0.0
2017-06-21,13.574,13.574,13.348,13.399,6954000,0.0,0.0
2017-06-22,13.37,13.406,13.173,13.26,7246000,0.0,0.0
2017-06-23,13.333,13.333,12.962,13.042,9008200,0.0,0.0
2017-06-26,13.071,13.297,13.013,13.202,7524200,0.0,0.0
2017-06-27,13.282,13.508,13.26,13.26,8513600,0.0,0.0
2017-06-28,13.377,13.559,13.348,13.392,10452200,0.0,0.0
2017-06-29,13.712,13.916,13.494,13.647,12974700,0.0,0.0
2017-06-30,13.698,13.763,13.515,13.654,8456700,0.0,0.0
2017-07-03,13.77,13.974,13.749,13.858,4962100,0.0,0.0
2017-07-05,13.894,13.989,13.698,13.989,9349500,0.0,0.0
2017-07-06,13.974,14.091,13.814,13.843,10376100,0.0,0.0
2017-07-07,13.909,14.055,13.821,14.004,8669500,0.0,0.0
2017-07-10,14.025,14.127,13.96,14.055,7303900,0.0,0.0
2017-07-11,14.135,14.193,14.004,14.018,9377200,0.0,0.0
2017-07-12,13.96,14.04,13.843,13.953,7816900,0.0,0.0
2017-07-13,13.989,14.12,13.96,14.113,6481300,0.0,0.0
2017-07-14,13.923,14.084,13.77,13.996,10806400,0.0,0.0
2017-07-17,13.974,13.974,13.836,13.945,8731000,0.0,0.0
2017-07-18,13.843,13.909,13.727,13.807,8289800,0.0,0.0
2017-07-19,13.843,13.931,13.727,13.894,9973300,0.0,0.0
2017-07-20,13.654,13.661,13.217,13.384,24780700,0.0,0.0
2017-07-21,13.421,13.472,13.086,13.129,18742900,0.0,0.0
2017-07-24,13.122,13.406,13.122,13.333,12013300,0.0,0.0
2017-07-25,13.581,13.676,13.45,13.464,14646300,0.0,0.0
2017-07-26,13.515,13.515,13.093,13.137,12352700,0.0,0.0
2017-07-27,13.18,13.202,13.049,13.158,13765000,0.0,0.0
2017-07-28,13.166,13.217,12.918,13.049,13865000,0.0,0.0
2017-07-31,13.129,13.275,13.1,13.144,12128900,0.0,0.0
2017-08-01,13.231,13.26,13.1,13.195,9126700,0.0,0.0
2017-08-02,13.18,13.26,13.137,13.166,8669600,0.0,0.0
2017-08-03,13.158,13.217,13.1,13.137,9883000,0.0,0.0
2017-08-04,13.282,13.625,13.275,13.406,14673600,0.0,0.0
2017-08-07,13.435,13.479,13.326,13.348,8134700,0.0,0.0
2017-08-08,13.333,13.625,13.282,13.37,8701200,0.0,0.0
2017-08-09,13.231,13.311,13.151,13.202,8139600,0.0,0.0
2017-08-10,13.071,13.093,12.823,12.838,10471800,0.0,0.0
2017-08-11,12.86,12.962,12.67,12.765,12267600,0.0,0.0
2017-08-14,12.969,13.056,12.882,13.049,8556700,0.0,0.0
2017-08-15,13.18,13.268,13.042,13.049,7790500,0.0,0.0
2017-08-16,13.115,13.158,13.013,13.1,15221000,0.0,0.0
2017-08-17,13.042,13.231,12.94,12.962,36375900,0.0,0.0
2017-08-18,12.911,12.976,12.765,12.816,16152500,0.0,0.0
2017-08-21,12.801,12.823,12.605,12.685,8797000,0.0,0.0
2017-08-22,12.736,12.874,12.707,12.838,8196600,0.0,0.0
2017-08-23,12.714,12.954,12.707,12.882,8521300,0.0,0.0
2017-08-24,12.925,12.969,12.809,12.852,8795600,0.0,0.0
2017-08-25,12.9,12.973,12.871,12.885,6758600,0.095,0.0
2017-08-28,12.893,12.944,12.724,12.739,4875300,0.0,0.0
2017-08-29,12.556,12.666,12.446,12.636,9544400,0.0,0.0
2017-08-30,12.673,12.754,12.614,12.658,6742600,0.0,0.0
2017-08-31,12.717,12.746,12.6,12.607,6444300,0.0,0.0
2017-09-01,12.651,12.797,12.592,12.717,7520900,0.0,0.0
2017-09-05,12.585,12.607,12.292,12.299,11862500,0.0,0.0
2017-09-06,12.373,12.519,12.299,12.387,7144500,0.0,0.0
2017-09-07,12.373,12.373,11.926,12.065,12218500,0.0,0.0
2017-09-08,12.043,12.27,12.028,12.175,7748700,0.0,0.0
2017-09-11,12.336,12.585,12.336,12.475,8059100,0.0,0.0
2017-09-12,12.548,12.9,12.534,12.79,12452600,0.0,0.0
2017-09-13,12.768,13.091,12.732,13.083,13308100,0.0,0.0
2017-09-14,13.127,13.266,13.054,13.098,14608700,0.0,0.0
2017-09-15,13.054,13.134,12.929,13.127,12743300,0.0,0.0
2017-09-18,13.164,13.332,13.12,13.252,9390100,0.0,0.0
2017-09-19,13.259,13.34,13.156,13.274,11923200,0.0,0.0
2017-09-20,13.266,13.325,13.025,13.296,19322800,0.0,0.0
2017-09-21,13.266,13.413,13.178,13.369,14381300,0.0,0.0
2017-09-22,13.332,13.449,13.23,13.42,7692400,0.0,0.0
2017-09-25,13.384,13.501,13.296,13.384,6628600,0.0,0.0
2017-09-26,13.42,13.486,13.34,13.435,5586100,0.0,0.0
2017-09-27,13.669,13.764,13.515,13.677,10743800,0.0,0.0
2017-09-28,13.691,13.713,13.493,13.669,7268900,0.0,0.0
2017-09-29,13.611,13.874,13.611,13.786,6927600,0.0,0.0
2017-10-02,13.83,13.896,13.684,13.845,11678900,0.0,0.0
2017-10-03,13.852,13.896,13.669,13.728,6771800,0.0,0.0
2017-10-04,13.699,13.742,13.581,13.603,8185100,0.0,0.0
2017-10-05,13.618,13.83,13.545,13.75,13747800,0.0,0.0
2017-10-06,13.794,13.94,13.677,13.691,11723600,0.0,0.0
2017-10-09,13.72,13.735,13.567,13.603,8619700,0.0,0.0
2017-10-10,13.596,13.713,13.589,13.662,11992800,0.0,0.0
2017-10-11,13.611,13.655,13.493,13.508,12377800,0.0,0.0
2017-10-12,13.552,13.589,13.347,13.362,16322800,0.0,0.0
2017-10-13,13.325,13.479,13.164,13.325,13147600,0.0,0.0
2017-10-16,13.347,13.523,13.318,13.501,13249800,0.0,0.0
2017-10-17,13.515,13.567,13.296,13.325,8031900,0.0,0.0
2017-10-18,13.398,13.64,13.252,13.611,25823000,0.0,0.0
2017-10-19,13.164,13.398,13.01,13.369,22308200,0.0,0.0
2017-10-20,13.523,13.567,13.413,13.545,12365400,0.0,0.0
2017-10-23,13.574,13.684,13.501,13.515,10385300,0.0,0.0
2017-10-24,13.589,13.728,13.501,13.523,11723000,0.0,0.0
2017-10-25,13.779,13.786,13.332,13.42,12014600,0.0,0.0
2017-10-26,13.435,13.64,13.398,13.567,14302400,0.0,0.0
2017-10-27,13.515,13.545,13.42,13.457,10633100,0.0,0.0
2017-10-30,13.369,13.486,13.288,13.354,6444800,0.0,0.0
2017-10-31,13.384,13.515,13.354,13.369,8859800,0.0,0.0
2017-11-01,13.427,13.611,13.384,13.391,7484600,0.0,0.0
2017-11-02,13.354,13.53,13.266,13.508,10790100,0.0,0.0
2017-11-03,13.479,13.596,13.369,13.559,8553400,0.0,0.0
2017-11-06,13.53,13.655,13.471,13.611,11972500,0.0,0.0
2017-11-07,13.618,13.699,13.208,13.259,14024500,0.0,0.0
2017-11-08,13.222,13.252,13.091,13.134,11375000,0.0,0.0
2017-11-09,13.039,13.193,12.856,13.076,11972200,0.0,0.0
2017-11-10,13.134,13.215,12.915,12.922,11448700,0.0,0.0
2017-11-13,12.819,13.164,12.746,13.127,8340000,0.0,0.0
2017-11-14,13.076,13.391,13.054,13.369,12813900,0.0,0.0
2017-11-15,13.23,13.42,13.127,13.288,11023000,0.0,0.0
2017-11-16,13.362,13.435,13.266,13.281,7449200,0.0,0.0
2017-11-17,13.2,13.442,13.186,13.413,9553700,0.0,0.0
2017-11-20,13.449,13.53,13.347,13.523,10361800,0.0,0.0
2017-11-21,13.545,13.545,13.362,13.391,8848500,0.0,0.0
2017-11-22,13.413,13.464,13.296,13.303,9207900,0.0,0.0
2017-11-24,13.398,13.398,13.274,13.288,3628800,0.0,0.0
2017-11-27,13.307,13.344,13.226,13.27,8470600,0.105,0.0
2017-11-28,13.321,13.646,13.27,13.616,19384500,0.0,0.0
2017-11-29,13.749,14.095,13.712,14.007,17054200,0.0,0.0
2017-11-30,14.102,14.279,13.955,13.985,19812000,0.0,0.0
2017-12-01,14.007,14.154,13.66,14.095,15610000,0.0,0.0
2017-12-04,14.375,14.685,14.346,14.463,16942200,0.0,0.0
2017-12-05,14.463,14.545,14.206,14.242,9827700,0.0,0.0
2017-12-06,14.169,14.478,14.154,14.279,10170300,0.0,0.0
2017-12-07,14.5,14.574,14.198,14.545,10268300,0.0,0.0
2017-12-08,14.603,14.655,14.441,14.655,10344200,0.0,0.0
2017-12-11,14.64,14.788,14.464,14.537,9581800,0.0,0.0
2017-12-12,14.611,14.78,14.552,14.736,8910400,0.0,0.0
2017-12-13,14.714,14.847,14.508,14.515,9142100,0.0,0.0
2017-12-14,14.596,14.685,14.324,14.382,8270500,0.0,0.0
2017-12-15,14.463,14.714,14.434,14.559,16624300,0.0,0.0
2017-12-18,14.736,14.883,14.714,14.854,11163100,0.0,0.0
2017-12-19,14.906,14.957,14.81,14.825,9227700,0.0,0.0
2017-12-20,14.942,14.979,14.677,14.802,7105600,0.0,0.0
2017-12-21,14.906,15.119,14.869,15.053,6616900,0.0,0.0
2017-12-22,15.149,15.163,14.979,15.06,5494400,0.0,0.0
2017-12-26,15.06,15.156,14.898,14.979,3762500,0.0,0.0
2017-12-27,14.957,14.994,14.869,14.913,4663100,0.0,0.0
2017-12-28,14.965,15.001,14.876,14.994,4168400,0.0,0.0
2017-12-29,14.979,15.038,14.861,14.861,5497400,0.0,0.0
2018-01-02,14.972,15.009,14.766,14.861,6022800,0.0,0.0
2018-01-03,14.906,14.957,14.81,14.913,9274400,0.0,0.0
2018-01-04,15.06,15.171,14.942,14.972,10503300,0.0,0.0
2018-01-05,15.082,15.082,14.898,14.979,5887400,0.0,0.0
2018-01-08,14.994,14.994,14.854,14.942,7924700,0.0,0.0
2018-01-09,15.009,15.392,14.957,15.281,9833900,0.0,0.0
2018-01-10,15.34,15.679,15.296,15.48,8898100,0.0,0.0
2018-01-11,15.569,15.65,15.495,15.613,6688300,0.0,0.0
2018-01-12,15.738,15.819,15.613,15.782,10075300,0.0,0.0
2018-01-16,15.871,15.996,15.598,15.709,10278700,0.0,0.0
2018-01-17,15.716,15.768,15.517,15.664,11754800,0.0,0.0
2018-01-18,15.222,15.473,15.193,15.34,20398100,0.0,0.0
2018-01-19,15.303,15.746,15.303,15.591,13614700,0.0,0.0
2018-01-22,15.569,15.782,15.532,15.76,9070500,0.0,0.0
2018-01-23,15.694,16.04,15.664,15.922,9896600,0.0,0.0
2018-01-24,15.996,16.114,15.9,16.011,10367900,0.0,0.0
2018-01-25,16.121,16.121,15.893,15.967,10159600,0.0,0.0
2018-01-26,15.989,16.107,15.797,16.084,8426200,0.0,0.0
2018-01-29,16.048,16.202,15.989,16.062,9114500,0.0,0.0
2018-01-30,15.952,16.092,15.79,15.79,11783500,0.0,0.0
2018-01-31,15.812,15.937,15.709,15.768,7680600,0.0,0.0
2018-02-01,15.746,16.158,15.709,16.158,8649700,0.0,0.0
2018-02-02,16.092,16.372,15.981,16.033,15179500,0.0,0.0
2018-02-05,15.768,16.107,15.09,15.186,12567400,0.0,0.0
2018-02-06,14.832,15.539,14.662,15.48,18623700,0.0,0.0
2018-02-07,15.414,15.804,15.362,15.569,12236200,0.0,0.0
2018-02-08,15.628,15.628,14.788,14.795,12803500,0.0,0.0
2018-02-09,15.016,15.149,14.471,15.023,16405400,0.0,0.0
2018-02-12,15.112,15.362,14.95,15.171,10383000,0.0,0.0
2018-02-13,15.06,15.171,14.942,15.141,9756600,0.0,0.0
2018-02-14,15.105,15.613,15.053,15.598,10234300,0.0,0.0
2018-02-15,15.679,15.709,15.392,15.436,8448600,0.0,0.0
2018-02-16,15.362,15.591,15.34,15.488,6807300,0.0,0.0
2018-02-20,15.451,15.701,15.34,15.436,6580600,0.0,0.0
2018-02-21,15.414,15.753,15.385,15.51,6875400,0.0,0.0
2018-02-22,15.591,15.613,15.119,15.127,8058700,0.0,0.0
2018-02-23,15.23,15.451,15.186,15.451,7265600,0.0,0.0
2018-02-26,15.58,15.714,15.44,15.684,7657500,0.105,0.0
2018-02-27,15.729,16.091,15.669,15.669,13814700,0.0,0.0
2018-02-28,15.729,16.003,15.625,15.647,15640300,0.0,0.0
2018-03-01,15.684,15.832,15.388,15.551,13067200,0.0,0.0
2018-03-02,15.462,15.862,15.225,15.803,13021000,0.0,0.0
2018-03-05,15.58,15.98,15.477,15.884,9163700,0.0,0.0
2018-03-06,15.965,16.091,15.684,16.069,8532100,0.0,0.0
2018-03-07,15.928,16.336,15.899,16.269,9252900,0.0,0.0
2018-03-08,16.306,16.373,15.891,16.151,9452800,0.0,0.0
2018-03-09,16.314,16.402,16.173,16.402,7517100,0.0,0.0
2018-03-12,16.395,16.588,16.128,16.143,9782100,0.0,0.0
2018-03-13,16.202,16.232,15.758,15.817,13048700,0.0,0.0
2018-03-14,15.891,15.928,15.455,15.492,12838600,0.0,0.0
2018-03-15,15.573,15.617,15.417,15.484,6575400,0.0,0.0
2018-03-16,15.536,15.647,15.432,15.521,14742100,0.0,0.0
2018-03-19,15.543,15.595,15.314,15.492,7935300,0.0,0.0
2018-03-20,15.521,15.617,15.447,15.499,5475600,0.0,0.0
2018-03-21,15.506,15.721,15.373,15.529,6681000,0.0,0.0
2018-03-22,15.299,15.395,14.788,14.825,9421400,0.0,0.0
2018-03-23,14.818,14.862,14.07,14.099,15182700,0.0,0.0
2018-03-26,14.455,14.795,14.329,14.758,11027000,0.0,0.0
2018-03-27,14.818,14.847,14.122,14.27,11489200,0.0,0.0
2018-03-28,14.314,14.396,14.07,14.27,10669500,0.0,0.0
2018-03-29,14.359,14.536,14.21,14.477,10710200,0.0,0.0
2018-04-02,14.484,14.581,13.907,14.092,11223200,0.0,0.0
2018-04-03,14.136,14.44,14.107,14.396,9060700,0.0,0.0
2018-04-04,14.122,14.596,14.092,14.566,6490700,0.0,0.0
2018-04-05,14.655,14.699,14.484,14.618,10824400,0.0,0.0
2018-04-06,14.484,14.507,13.936,14.136,10310300,0.0,0.0
2018-04-09,14.218,14.551,14.196,14.21,6965200,0.0,0.0
2018-04-10,14.41,14.596,14.344,14.536,8865100,0.0,0.0
2018-04-11,14.351,14.588,14.344,14.41,7067100,0.0,0.0
2018-04-12,14.521,14.803,14.499,14.699,7365200,0.0,0.0
2018-04-13,14.825,14.84,14.151,14.247,12978600,0.0,0.0
2018-04-16,14.373,14.418,14.166,14.322,6684600,0.0,0.0
2018-04-17,14.41,14.41,13.907,14.04,13388400,0.0,0.0
2018-04-18,14.085,14.247,13.907,13.973,11541000,0.0,0.0
2018-04-19,13.892,14.625,13.862,14.477,14692300,0.0,0.0
2018-04-20,14.558,14.81,14.529,14.707,11707000,0.0,0.0
2018-04-23,14.721,14.803,14.625,14.714,10471000,0.0,0.0
2018-04-24,14.981,15.173,14.721,14.862,10432800,0.0,0.0
2018-04-25,14.803,15.114,14.707,14.981,8451800,0.0,0.0
2018-04-26,14.951,15.114,14.877,15.025,9059600,0.0,0.0
2018-04-27,14.988,15.195,14.966,15.114,8835100,0.0,0.0
2018-04-30,15.129,15.255,14.751,14.751,8869000,0.0,0.0
2018-05-01,14.729,14.781,14.536,14.744,8058700,0.0,0.0
2018-05-02,14.684,14.87,14.603,14.633,7395700,0.0,0.0
2018-05-03,14.566,14.581,14.151,14.344,12296900,0.0,0.0
2018-05-04,14.218,14.662,14.122,14.588,6996300,0.0,0.0
2018-05-07,14.625,14.707,14.47,14.61,7124700,0.0,0.0
2018-05-08,14.633,14.914,14.551,14.655,8991400,0.0,0.0
2018-05-09,14.758,14.958,14.692,14.855,6502700,0.0,0.0
2018-05-10,14.884,15.121,14.81,15.018,6262900,0.0,0.0
2018-05-11,15.018,15.106,14.936,15.003,6690100,0.0,0.0
2018-05-14,15.047,15.092,14.899,14.929,6486100,0.0,0.0
2018-05-15,14.929,15.269,14.914,15.158,7870800,0.0,0.0
2018-05-16,15.114,15.218,15.032,15.069,6932100,0.0,0.0
2018-05-17,15.055,15.299,14.981,15.284,6211200,0.0,0.0
2018-05-18,15.292,15.299,14.944,14.995,9618200,0.0,0.0
2018-05-21,15.047,15.195,15.018,15.114,6968000,0.0,0.0
2018-05-22,15.173,15.388,15.099,15.262,8249200,0.0,0.0
2018-05-23,15.121,15.218,14.877,15.003,9294100,0.0,0.0
2018-05-24,14.944,15.158,14.729,15.136,9948700,0.0,0.0
2018-05-25,15.032,15.084,14.86,14.928,5811000,0.12,0.0
2018-05-29,14.771,14.771,14.16,14.302,11536000,0.0,0.0
2018-05-30,14.503,14.726,14.376,14.637,10248300,0.0,0.0
2018-05-31,14.607,14.674,14.436,14.481,8974400,0.0,0.0
2018-06-01,14.726,14.846,14.607,14.712,7142800,0.0,0.0
2018-06-04,14.756,14.883,14.741,14.823,6291100,0.0,0.0
2018-06-05,14.779,14.846,14.644,14.816,7650300,0.0,0.0
2018-06-06,14.89,15.225,14.875,15.218,9185900,0.0,0.0
2018-06-07,15.307,15.389,15.091,15.218,7817000,0.0,0.0
2018-06-08,15.181,15.315,15.069,15.3,5476900,0.0,0.0
2018-06-11,15.315,15.509,15.233,15.315,9401700,0.0,0.0
2018-06-12,15.389,15.509,15.293,15.374,9743200,0.0,0.0
2018-06-13,15.419,15.68,15.322,15.397,13490200,0.0,0.0
2018-06-14,15.471,15.471,15.114,15.293,12499300,0.0,0.0
2018-06-15,15.248,15.352,14.987,15.188,17836500,0.0,0.0
2018-06-18,15.084,15.27,14.935,15.225,7017400,0.0,0.0
2018-06-19,15.084,15.36,15.069,15.322,7560300,0.0,0.0
2018-06-20,15.412,15.486,15.293,15.3,6597000,0.0,0.0
2018-06-21,15.24,15.546,15.106,15.397,8951500,0.0,0.0
2018-06-22,15.523,15.553,15.151,15.196,11344500,0.0,0.0
2018-06-25,15.121,15.151,14.823,14.98,12209500,0.0,0.0
2018-06-26,15.002,15.002,14.689,14.749,9384600,0.0,0.0
2018-06-27,14.749,14.883,14.518,14.555,9823900,0.0,0.0
2018-06-28,14.6,14.749,14.488,14.6,11001300,0.0,0.0
2018-06-29,14.853,15.032,14.548,14.555,13045700,0.0,0.0
2018-07-02,14.503,14.801,14.443,14.801,7420500,0.0,0.0
2018-07-03,14.823,14.913,14.644,14.659,4066100,0.0,0.0
2018-07-05,14.734,14.786,14.525,14.577,7059600,0.0,0.0
2018-07-06,14.555,14.741,14.436,14.674,5608900,0.0,0.0
2018-07-09,14.719,15.144,14.712,15.114,11707600,0.0,0.0
2018-07-10,15.158,15.225,14.86,14.987,9452400,0.0,0.0
2018-07-11,14.846,14.995,14.831,14.831,6665000,0.0,0.0
2018-07-12,14.965,14.98,14.659,14.704,9327000,0.0,0.0
2018-07-13,14.637,14.712,14.451,14.57,8151100,0.0,0.0
2018-07-16,14.637,14.86,14.615,14.838,5360700,0.0,0.0
2018-07-17,14.86,15.017,14.741,14.942,7540700,0.0,0.0
2018-07-18,14.928,15.166,14.928,15.121,9153000,0.0,0.0
2018-07-19,15.337,15.464,14.987,15.367,14906800,0.0,0.0
2018-07-20,15.382,15.434,15.263,15.285,12437500,0.0,0.0
2018-07-23,15.3,15.538,15.3,15.523,11366500,0.0,0.0
2018-07-24,15.546,15.725,15.494,15.605,11783500,0.0,0.0
2018-07-25,15.546,15.665,15.412,15.538,10291900,0.0,0.0
2018-07-26,15.628,15.777,15.561,15.747,9319600,0.0,0.0
2018-07-27,15.747,15.866,15.658,15.844,10989400,0.0,0.0
2018-07-30,15.829,15.955,15.747,15.754,10013400,0.0,0.0
2018-07-31,15.799,15.874,15.538,15.546,12636000,0.0,0.0
2018-08-01,15.658,15.926,15.635,15.71,9241900,0.0,0.0
