Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-25,155.255,156.365,154.978,155.739,3394700,0.0,0.0
2017-04-26,155.783,157.179,155.685,156.043,2817500,0.0,0.0
2017-04-27,155.765,157.555,155.721,156.267,2438600,0.0,0.0
2017-04-28,156.249,156.598,155.622,156.49,2010800,0.0,0.0
2017-05-01,156.598,157.618,155.783,156.231,2709700,0.0,0.0
2017-05-02,156.517,156.929,152.365,155.828,4951000,0.0,0.0
2017-05-03,155.479,155.971,153.788,154.396,3622200,0.0,0.0
2017-05-04,154.853,155.891,154.253,155.721,2585200,0.0,0.0
2017-05-05,156.186,156.49,155.085,155.81,2189000,0.0,0.0
2017-05-08,155.64,156.204,155.318,156.097,2505900,0.0,0.0
2017-05-09,155.792,156.392,154.566,155.023,1653700,0.0,0.0
2017-05-10,154.844,155.381,154.325,155.157,1568700,0.0,0.0
2017-05-11,154.593,155.577,153.618,155.094,1901300,0.0,0.0
2017-05-12,154.486,155.157,153.484,153.743,2335400,0.0,0.0
2017-05-15,153.725,153.913,152.329,153.493,2831400,0.0,0.0
2017-05-16,152.723,153.018,149.663,150.441,4343700,0.0,0.0
2017-05-17,150.441,152.472,149.126,151.103,4442300,0.0,0.0
2017-05-18,150.557,155.685,150.217,153.421,3908000,0.0,0.0
2017-05-19,154.182,154.763,152.347,154.441,3877300,0.0,0.0
2017-05-22,154.566,156.508,154.45,156.329,3480300,0.0,0.0
2017-05-23,156.097,157.063,155.443,156.794,2471500,0.0,0.0
2017-05-24,157.0,157.582,156.168,157.126,1612300,0.0,0.0
2017-05-25,157.779,159.935,157.439,159.327,3212200,0.0,0.0
2017-05-26,158.996,160.079,158.387,158.835,1583600,0.0,0.0
2017-05-30,158.871,159.354,157.707,158.02,2285700,0.0,0.0
2017-05-31,158.289,158.298,156.526,156.759,3320400,0.0,0.0
2017-06-01,157.296,160.696,156.768,160.696,2890600,0.0,0.0
2017-06-02,161.0,161.0,159.586,160.526,2610100,0.0,0.0
2017-06-05,160.651,161.358,160.32,160.508,2640600,0.0,0.0
2017-06-06,160.347,162.02,159.712,161.806,3443900,0.0,0.0
2017-06-07,162.862,164.177,160.759,163.944,3783600,0.0,0.0
2017-06-08,163.944,164.436,161.949,162.584,3079900,0.0,0.0
2017-06-09,162.718,163.219,161.841,162.378,2392200,0.0,0.0
2017-06-12,162.378,162.7,157.868,160.401,3705600,0.0,0.0
2017-06-13,160.365,162.316,160.311,162.011,2458500,0.0,0.0
2017-06-14,161.913,163.613,161.913,163.184,2039300,0.0,0.0
2017-06-15,163.309,164.882,161.818,162.078,3078700,0.75,0.0
2017-06-16,162.483,163.947,162.078,163.202,4473300,0.0,0.0
2017-06-19,163.804,164.451,162.42,164.451,3887100,0.0,0.0
2017-06-20,164.208,164.81,163.732,164.675,2742600,0.0,0.0
2017-06-21,164.873,166.329,164.172,166.158,2866300,0.0,0.0
2017-06-22,166.14,169.518,166.032,167.577,3841300,0.0,0.0
2017-06-23,167.371,167.371,165.457,166.454,3438500,0.0,0.0
2017-06-26,166.346,167.029,164.783,166.337,2327400,0.0,0.0
2017-06-27,166.877,167.847,165.529,165.87,2682800,0.0,0.0
2017-06-28,166.841,167.407,166.311,166.859,2451200,0.0,0.0
2017-06-29,166.966,167.209,165.628,166.472,2193600,0.0,0.0
2017-06-30,166.364,167.299,166.167,166.607,2392000,0.0,0.0
2017-07-03,167.389,168.503,166.895,167.712,2087000,0.0,0.0
2017-07-05,167.254,169.249,166.877,169.15,2587400,0.0,0.0
2017-07-06,169.033,169.096,167.263,167.973,1844700,0.0,0.0
2017-07-07,168.341,169.312,168.036,168.889,2252500,0.0,0.0
2017-07-10,168.323,168.925,167.263,167.982,2612000,0.0,0.0
2017-07-11,168.027,168.62,166.311,167.083,2664500,0.0,0.0
2017-07-12,167.838,168.296,167.497,167.748,3342800,0.0,0.0
2017-07-13,168.027,168.278,166.517,166.661,2379300,0.0,0.0
2017-07-14,166.957,168.144,166.023,167.937,2716700,0.0,0.0
2017-07-17,168.09,168.251,166.913,167.443,2444600,0.0,0.0
2017-07-18,167.982,168.206,165.205,167.892,4235800,0.0,0.0
2017-07-19,168.485,170.192,168.485,169.995,3401600,0.0,0.0
2017-07-20,170.192,172.448,169.752,172.07,3099600,0.0,0.0
2017-07-21,171.962,173.418,171.261,172.322,4911500,0.0,0.0
2017-07-24,172.331,172.672,171.297,171.522,2356500,0.0,0.0
2017-07-25,172.636,172.951,170.992,171.082,1960100,0.0,0.0
2017-07-26,170.74,172.097,170.165,171.396,2683500,0.0,0.0
2017-07-27,170.938,171.163,169.339,169.761,2631400,0.0,0.0
2017-07-28,169.923,171.837,168.566,171.756,1925000,0.0,0.0
2017-07-31,172.151,173.068,171.747,172.349,3767100,0.0,0.0
2017-08-01,173.777,173.777,172.178,172.726,3336800,0.0,0.0
2017-08-02,172.645,173.822,172.645,173.418,2463800,0.0,0.0
2017-08-03,173.652,175.179,173.427,175.008,2886100,0.0,0.0
2017-08-04,175.17,176.15,174.856,175.107,2892300,0.0,0.0
2017-08-07,175.044,175.583,174.227,175.017,2074800,0.0,0.0
2017-08-08,174.928,175.206,174.388,175.125,1741000,0.0,0.0
2017-08-09,175.125,175.539,174.469,175.062,2125900,0.0,0.0
2017-08-10,174.55,174.667,172.879,173.032,2698600,0.0,0.0
2017-08-11,174.236,174.802,173.112,173.436,2210700,0.0,0.0
2017-08-14,174.856,174.99,173.328,174.056,2322000,0.0,0.0
2017-08-15,174.739,175.224,174.146,174.766,1595200,0.0,0.0
2017-08-16,175.044,175.458,173.265,174.11,1881600,0.0,0.0
2017-08-17,174.092,174.532,173.112,173.148,2440900,0.0,0.0
2017-08-18,173.274,173.598,171.288,171.459,2858500,0.0,0.0
2017-08-21,171.513,172.798,171.513,172.546,1930500,0.0,0.0
2017-08-22,172.654,175.179,172.124,175.026,2021900,0.0,0.0
2017-08-23,174.766,174.847,174.065,174.532,1547000,0.0,0.0
2017-08-24,174.811,175.278,174.505,174.99,1923700,0.0,0.0
2017-08-25,175.512,175.7,174.442,174.64,1375000,0.0,0.0
2017-08-28,174.847,175.943,174.64,175.296,2009900,0.0,0.0
2017-08-29,175.062,177.048,174.613,176.77,2072200,0.0,0.0
2017-08-30,176.455,176.904,175.395,176.006,1506700,0.0,0.0
2017-08-31,176.949,179.25,176.464,178.719,2990200,0.0,0.0
2017-09-01,179.519,179.699,178.234,179.483,2241800,0.0,0.0
2017-09-05,178.989,180.103,178.549,179.088,2700800,0.0,0.0
2017-09-06,179.294,179.699,177.578,178.252,3040200,0.0,0.0
2017-09-07,178.378,179.921,177.747,178.739,2684600,0.75,0.0
2017-09-08,178.974,179.362,177.684,178.36,2206000,0.0,0.0
2017-09-11,179.713,180.769,179.289,180.011,3307900,0.0,0.0
2017-09-12,179.885,179.912,177.603,178.108,2554700,0.0,0.0
2017-09-13,178.405,181.075,178.387,178.884,2394400,0.0,0.0
2017-09-14,178.541,178.929,177.765,178.342,2378600,0.0,0.0
2017-09-15,179.055,180.128,177.864,178.748,4198700,0.0,0.0
2017-09-18,178.739,179.325,178.144,178.757,1915200,0.0,0.0
2017-09-19,178.983,179.127,173.526,175.564,3819000,0.0,0.0
2017-09-20,175.898,176.638,175.032,176.556,2788500,0.0,0.0
2017-09-21,176.448,176.899,175.79,176.069,1895000,0.0,0.0
2017-09-22,175.979,176.665,169.792,174.103,5660200,0.0,0.0
2017-09-25,174.32,177.062,172.2,172.949,3105900,0.0,0.0
2017-09-26,173.454,175.303,173.21,173.806,2775400,0.0,0.0
2017-09-27,174.257,176.439,172.94,175.42,3267200,0.0,0.0
2017-09-28,175.204,177.278,174.536,176.872,2088400,0.0,0.0
2017-09-29,176.62,176.863,175.411,176.647,2646300,0.0,0.0
2017-10-02,177.314,178.505,177.08,178.081,2893600,0.0,0.0
2017-10-03,178.135,179.885,177.918,179.154,2533800,0.0,0.0
2017-10-04,179.515,181.048,178.974,180.823,2286400,0.0,0.0
2017-10-05,180.327,180.327,177.287,178.496,4069000,0.0,0.0
2017-10-06,178.496,180.381,178.144,178.64,3361900,0.0,0.0
2017-10-09,178.595,178.874,176.584,177.053,3365400,0.0,0.0
2017-10-10,177.016,177.17,174.68,175.591,2499100,0.0,0.0
2017-10-11,175.546,176.845,174.608,176.115,2935600,0.0,0.0
2017-10-12,175.889,176.205,173.833,174.004,2954700,0.0,0.0
2017-10-13,171.0,173.815,167.762,173.643,5435000,0.0,0.0
2017-10-16,173.607,174.365,172.597,174.257,2927400,0.0,0.0
2017-10-17,177.504,186.361,177.116,183.898,8949700,0.0,0.0
2017-10-18,183.817,187.425,183.709,185.107,4796300,0.0,0.0
2017-10-19,185.323,185.576,182.825,183.321,3471800,0.0,0.0
2017-10-20,184.232,187.795,183.718,187.145,5138800,0.0,0.0
2017-10-23,187.227,188.011,185.621,186.712,2261400,0.0,0.0
2017-10-24,186.144,187.813,185.693,187.741,3459900,0.0,0.0
2017-10-25,187.894,188.634,186.767,187.208,2908300,0.0,0.0
2017-10-26,187.533,190.943,187.227,188.643,4346000,0.0,0.0
2017-10-27,188.643,191.908,188.101,191.754,4385300,0.0,0.0
2017-10-30,191.403,191.908,188.85,188.859,2477400,0.0,0.0
2017-10-31,188.859,189.878,187.425,189.608,3749600,0.0,0.0
2017-11-01,190.87,191.781,188.435,188.985,1902900,0.0,0.0
2017-11-02,189.508,190.753,188.516,190.401,2825900,0.0,0.0
2017-11-03,190.059,192.864,189.499,191.998,2196900,0.0,0.0
2017-11-06,191.132,192.954,191.033,191.321,2293700,0.0,0.0
2017-11-07,191.881,192.602,190.212,191.844,1845800,0.0,0.0
2017-11-08,191.285,192.052,190.041,190.104,2261100,0.0,0.0
2017-11-09,189.941,190.997,188.625,190.816,1839700,0.0,0.0
2017-11-10,190.726,191.042,189.59,190.374,1384700,0.0,0.0
2017-11-13,189.689,192.602,189.355,191.808,2662200,0.0,0.0
2017-11-14,191.403,191.844,190.239,190.952,1993900,0.0,0.0
2017-11-15,190.203,191.195,189.066,189.283,1816300,0.0,0.0
2017-11-16,189.752,191.222,189.319,190.428,1919600,0.0,0.0
2017-11-17,189.824,190.726,188.643,189.319,1887500,0.0,0.0
2017-11-20,189.409,190.023,189.03,189.635,2040400,0.0,0.0
2017-11-21,190.428,191.98,190.086,191.754,2327200,0.0,0.0
2017-11-22,191.448,191.944,190.095,190.51,2257800,0.0,0.0
2017-11-24,191.213,192.052,190.311,191.673,744000,0.0,0.0
2017-11-27,191.439,193.242,191.042,191.574,2856300,0.0,0.0
2017-11-28,192.909,195.1,191.673,194.947,2905700,0.0,0.0
2017-11-29,196.354,202.28,196.048,201.026,4247200,0.0,0.0
2017-11-30,202.565,207.017,201.171,206.492,6846400,0.75,0.0
2017-12-01,207.144,207.443,200.076,205.235,3325800,0.0,0.0
2017-12-04,207.479,209.75,200.366,200.384,5591500,0.0,0.0
2017-12-05,200.004,202.465,198.339,199.18,3246300,0.0,0.0
2017-12-06,200.022,200.873,198.221,199.044,2397500,0.0,0.0
2017-12-07,199.633,199.651,197.461,199.234,2661600,0.0,0.0
2017-12-08,199.596,203.017,199.298,202.637,2233300,0.0,0.0
2017-12-11,201.37,203.461,200.945,201.606,1599500,0.0,0.0
2017-12-12,200.366,202.194,200.239,201.352,2294100,0.0,0.0
2017-12-13,200.673,203.578,200.212,203.035,3059400,0.0,0.0
2017-12-14,203.624,205.407,200.013,200.23,2811700,0.0,0.0
2017-12-15,202.492,202.492,199.669,200.746,6293400,0.0,0.0
2017-12-18,201.452,203.452,201.081,201.515,3194100,0.0,0.0
2017-12-19,201.805,202.529,199.868,200.945,2340200,0.0,0.0
2017-12-20,201.913,203.524,200.664,201.253,2633200,0.0,0.0
2017-12-21,201.922,202.664,200.339,200.628,2955300,0.0,0.0
2017-12-22,200.909,201.225,197.696,199.099,1959700,0.0,0.0
2017-12-26,198.275,199.479,198.275,198.737,1482400,0.0,0.0
2017-12-27,199.081,200.402,198.42,199.479,1861900,0.0,0.0
2017-12-28,200.42,201.624,199.234,201.606,1452600,0.0,0.0
2017-12-29,202.673,202.673,199.515,199.515,2350200,0.0,0.0
2018-01-02,200.022,201.316,199.099,200.149,3485000,0.0,0.0
2018-01-03,200.565,202.547,199.569,202.248,2417600,0.0,0.0
2018-01-04,203.026,204.619,202.873,203.126,2749100,0.0,0.0
2018-01-05,203.796,207.289,203.37,206.999,2432800,0.0,0.0
2018-01-08,206.456,206.981,203.271,203.406,2850800,0.0,0.0
2018-01-09,203.406,205.099,202.085,204.42,2672200,0.0,0.0
2018-01-10,203.47,203.633,201.841,202.9,2311600,0.0,0.0
2018-01-11,202.882,204.456,202.447,203.977,2543600,0.0,0.0
2018-01-12,205.841,208.058,204.999,206.918,3943800,0.0,0.0
2018-01-16,211.198,212.674,209.28,210.773,6852600,0.0,0.0
2018-01-17,212.375,216.257,211.633,215.778,5124800,0.0,0.0
2018-01-18,216.529,220.728,215.886,220.058,6234200,0.0,0.0
2018-01-19,220.981,221.135,218.167,220.23,4293600,0.0,0.0
2018-01-22,220.448,220.638,218.429,220.42,4012200,0.0,0.0
2018-01-23,219.905,223.515,219.38,221.914,3300000,0.0,0.0
2018-01-24,222.638,223.814,220.556,221.588,2733300,0.0,0.0
2018-01-25,221.497,222.8,220.728,221.886,2420500,0.0,0.0
2018-01-26,221.724,225.108,221.235,224.864,2615300,0.0,0.0
2018-01-29,225.597,226.963,223.896,223.905,2564700,0.0,0.0
2018-01-30,210.755,219.678,210.049,214.167,11565500,0.0,0.0
2018-01-31,219.769,223.534,213.361,214.285,5187400,0.0,0.0
2018-02-01,212.909,215.226,211.615,212.873,4268300,0.0,0.0
2018-02-02,210.864,213.85,209.226,209.85,3959900,0.0,0.0
2018-02-05,208.864,210.963,188.673,199.117,6290000,0.0,0.0
2018-02-06,192.04,204.99,190.239,203.787,7064800,0.0,0.0
2018-02-07,201.207,207.506,200.465,204.366,5589200,0.0,0.0
2018-02-08,203.922,205.099,195.714,195.895,4902400,0.0,0.0
2018-02-09,197.289,202.067,191.868,199.967,6225300,0.0,0.0
2018-02-12,201.307,206.339,201.044,204.248,4912000,0.0,0.0
2018-02-13,201.949,205.542,201.262,205.108,3536800,0.0,0.0
2018-02-14,203.578,207.551,202.646,207.045,2878400,0.0,0.0
2018-02-15,207.488,208.149,200.673,204.547,4662700,0.0,0.0
2018-02-16,204.52,208.646,204.257,207.578,3621700,0.0,0.0
2018-02-20,206.257,207.017,204.176,205.126,3172300,0.0,0.0
2018-02-21,204.664,207.56,203.723,203.741,3371900,0.0,0.0
2018-02-22,204.8,208.004,203.696,205.515,2767900,0.0,0.0
2018-02-23,206.248,208.438,204.447,208.293,2393900,0.0,0.0
2018-02-26,209.633,212.23,207.877,211.823,3307000,0.0,0.0
2018-02-27,212.131,213.479,210.357,210.429,2899500,0.0,0.0
2018-02-28,212.149,212.447,204.61,204.673,4368600,0.0,0.0
2018-03-01,204.257,207.506,201.578,203.126,3514600,0.0,0.0
2018-03-02,202.004,204.366,201.443,203.796,2613600,0.0,0.0
2018-03-05,202.148,207.633,201.624,206.683,2627300,0.0,0.0
2018-03-06,207.171,207.379,202.619,204.692,2652800,0.0,0.0
2018-03-07,203.035,206.176,202.492,205.678,3242200,0.0,0.0
2018-03-08,206.958,207.013,203.317,204.053,3500900,0.75,0.0
2018-03-09,205.306,205.678,202.028,204.688,4834600,0.0,0.0
2018-03-12,205.397,206.114,202.273,202.273,3117300,0.0,0.0
2018-03-13,202.963,207.076,202.627,206.059,3343800,0.0,0.0
2018-03-14,206.232,208.284,204.316,204.643,3048200,0.0,0.0
2018-03-15,205.051,209.528,204.897,208.366,3330200,0.0,0.0
2018-03-16,208.529,209.991,206.795,206.895,5690300,0.0,0.0
2018-03-19,206.395,206.995,203.099,204.343,3407300,0.0,0.0
2018-03-20,204.443,206.659,203.281,205.914,3429100,0.0,0.0
2018-03-21,205.614,206.513,202.318,202.318,3419800,0.0,0.0
2018-03-22,201.256,201.265,195.309,195.409,5894800,0.0,0.0
2018-03-23,195.899,197.697,192.948,192.993,5741200,0.0,0.0
2018-03-26,195.39,199.222,194.946,198.913,3561300,0.0,0.0
2018-03-27,200.048,201.528,196.498,197.906,3722100,0.0,0.0
2018-03-28,198.75,199.676,197.07,198.396,3179500,0.0,0.0
2018-03-29,199.195,202.8,194.31,194.31,5529400,0.0,0.0
2018-04-02,198.36,202.473,194.882,197.216,6220700,0.0,0.0
2018-04-03,200.067,204.389,199.476,203.917,4652000,0.0,0.0
2018-04-04,200.384,208.366,200.139,207.739,4674000,0.0,0.0
2018-04-05,208.348,210.272,205.932,207.993,3348100,0.0,0.0
2018-04-06,205.796,207.194,201.41,203.354,3231700,0.0,0.0
2018-04-09,204.824,205.324,201.901,202.237,3031500,0.0,0.0
2018-04-10,204.661,207.167,202.927,205.923,2737500,0.0,0.0
2018-04-11,203.635,204.652,201.292,201.483,3482100,0.0,0.0
2018-04-12,203.426,204.979,202.854,203.608,2664500,0.0,0.0
2018-04-13,204.389,205.324,202.555,203.644,2496600,0.0,0.0
2018-04-16,206.214,210.518,205.524,209.128,4510600,0.0,0.0
2018-04-17,217.291,219.434,214.358,216.601,6180300,0.0,0.0
2018-04-18,217.01,217.682,214.558,214.649,2940100,0.0,0.0
2018-04-19,214.467,216.347,213.196,214.068,2734900,0.0,0.0
2018-04-20,214.331,215.284,212.016,213.432,2842000,0.0,0.0
2018-04-23,213.641,214.476,211.634,212.778,3051700,0.0,0.0
2018-04-24,214.24,215.484,211.162,212.67,2771200,0.0,0.0
2018-04-25,211.97,213.469,209.237,213.287,3118800,0.0,0.0
2018-04-26,214.041,215.956,212.769,215.221,2252800,0.0,0.0
2018-04-27,215.766,218.408,215.33,218.081,2301800,0.0,0.0
2018-04-30,218.826,218.826,214.649,214.649,3446900,0.0,0.0
2018-05-01,215.194,215.639,212.797,215.058,2633500,0.0,0.0
2018-05-02,213.723,214.476,211.435,211.979,3542700,0.0,0.0
2018-05-03,210.627,213.196,208.211,212.606,2731600,0.0,0.0
2018-05-04,211.653,214.876,210.799,214.195,1999900,0.0,0.0
2018-05-07,214.177,215.185,211.226,212.27,3237800,0.0,0.0
2018-05-08,212.216,212.216,209.428,210.681,2698300,0.0,0.0
