Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-09-21,44.3,44.623,43.764,44.447,6235600,0.0,0.0
2017-09-22,44.54,44.909,44.392,44.733,4601600,0.0,0.0
2017-09-25,44.687,44.909,44.134,44.595,6603400,0.0,0.0
2017-09-26,44.724,45.269,44.549,44.761,5232000,0.0,0.0
2017-09-27,45.13,45.481,43.487,44.041,11658300,0.0,0.0
2017-09-28,43.801,44.964,43.801,44.586,8309100,0.0,0.0
2017-09-29,44.669,44.9,44.3,44.503,5533100,0.0,0.0
2017-10-02,44.623,44.78,44.207,44.364,8604800,0.0,0.0
2017-10-03,44.438,47.41,44.438,47.299,16065400,0.0,0.0
2017-10-04,47.271,48.056,47.05,47.585,8265100,0.0,0.0
2017-10-05,47.539,47.779,47.308,47.696,5276300,0.0,0.0
2017-10-06,47.438,48.471,47.438,48.0,6735400,0.0,0.0
2017-10-09,48.056,48.388,47.474,47.751,4624800,0.0,0.0
2017-10-10,48.665,49.569,48.425,48.637,11332100,0.0,0.0
2017-10-11,49.265,49.809,48.453,48.979,11817800,0.0,0.0
2017-10-12,49.006,49.09,48.49,49.016,5819300,0.0,0.0
2017-10-13,49.016,49.874,48.933,49.8,7242800,0.0,0.0
2017-10-16,49.634,49.699,49.173,49.486,4810900,0.0,0.0
2017-10-17,49.385,49.892,48.6,48.693,6547600,0.0,0.0
2017-10-18,48.776,49.025,48.61,48.785,5402400,0.0,0.0
2017-10-19,48.517,48.73,47.41,48.24,9567800,0.0,0.0
2017-10-20,48.563,49.173,48.48,49.163,6707800,0.0,0.0
2017-10-23,49.191,49.246,48.204,48.25,4095100,0.0,0.0
2017-10-24,48.453,49.265,48.019,49.08,5306700,0.0,0.0
2017-10-25,49.154,49.191,48.111,48.213,6043500,0.0,0.0
2017-10-26,48.794,49.486,46.828,47.004,10913600,0.0,0.0
2017-10-27,46.995,47.29,46.099,46.662,7574000,0.0,0.0
2017-10-30,46.348,46.764,46.155,46.45,3960500,0.0,0.0
2017-10-31,46.422,46.662,46.099,46.173,4755400,0.0,0.0
2017-11-01,46.321,47.004,46.099,46.468,5833700,0.0,0.0
2017-11-02,46.588,46.598,45.813,46.459,6437200,0.0,0.0
2017-11-03,46.598,46.782,46.035,46.515,4145000,0.0,0.0
2017-11-06,46.515,47.225,46.404,46.672,6259900,0.0,0.0
2017-11-07,46.672,46.718,45.924,46.062,4427000,0.0,0.0
2017-11-08,45.915,46.515,45.647,46.201,3511700,0.0,0.0
2017-11-09,45.869,46.136,45.324,45.398,5594200,0.0,0.0
2017-11-10,45.398,45.564,45.066,45.121,7048500,0.0,0.0
2017-11-13,44.853,45.13,44.604,45.093,5182500,0.0,0.0
2017-11-14,45.056,45.213,44.816,45.13,4855600,0.0,0.0
2017-11-15,44.909,45.721,44.613,45.527,6561300,0.0,0.0
2017-11-16,45.931,47.036,45.894,46.85,6969900,0.305,0.0
2017-11-17,46.479,46.609,45.996,46.265,5005600,0.0,0.0
2017-11-20,46.284,46.34,45.615,46.238,4254700,0.0,0.0
2017-11-21,46.433,47.064,46.191,47.055,4833900,0.0,0.0
2017-11-22,46.934,47.203,46.683,46.813,4160200,0.0,0.0
2017-11-24,46.878,46.878,46.414,46.535,1841200,0.0,0.0
2017-11-27,46.479,46.581,45.875,46.052,5032300,0.0,0.0
2017-11-28,45.792,47.064,45.578,46.971,8571700,0.0,0.0
2017-11-29,47.203,48.986,47.083,48.383,10936400,0.0,0.0
2017-11-30,48.754,49.683,48.541,49.144,9432600,0.0,0.0
2017-12-01,48.801,49.757,48.067,48.346,8852400,0.0,0.0
2017-12-04,49.469,50.268,48.754,49.135,8867100,0.0,0.0
2017-12-05,49.07,49.376,48.578,48.652,5536800,0.0,0.0
2017-12-06,48.485,49.014,48.373,48.568,4190400,0.0,0.0
2017-12-07,48.29,49.599,48.216,49.599,7115200,0.0,0.0
2017-12-08,50.101,50.723,49.562,49.646,6642700,0.0,0.0
2017-12-11,49.887,50.946,49.683,50.491,7356000,0.0,0.0
2017-12-12,50.584,50.881,49.72,49.794,6030500,0.0,0.0
2017-12-13,49.971,50.119,49.339,49.804,6289300,0.0,0.0
2017-12-14,50.964,51.633,50.073,51.308,13621800,0.0,0.0
2017-12-15,51.438,52.459,51.41,52.097,14378900,0.0,0.0
2017-12-18,52.487,52.72,51.902,52.069,8709800,0.0,0.0
2017-12-19,52.19,52.357,51.531,51.772,6444100,0.0,0.0
2017-12-20,52.004,52.571,51.707,52.209,7234700,0.0,0.0
2017-12-21,52.459,52.785,51.912,52.032,8245100,0.0,0.0
2017-12-22,52.162,52.218,51.884,52.032,3891800,0.0,0.0
2017-12-26,51.912,52.729,51.902,52.404,3276700,0.0,0.0
2017-12-27,52.348,52.459,51.93,52.116,3766400,0.0,0.0
2017-12-28,52.172,52.478,51.995,52.329,3651800,0.0,0.0
2017-12-29,52.497,52.645,51.995,52.004,3120200,0.0,0.0
2018-01-02,52.274,52.692,51.884,52.692,5297600,0.0,0.0
2018-01-03,52.441,52.562,51.141,51.717,9332000,0.0,0.0
2018-01-04,51.754,51.874,51.011,51.717,9026100,0.0,0.0
2018-01-05,51.744,52.051,51.447,51.977,5191300,0.0,0.0
2018-01-08,51.93,52.032,50.611,50.779,9654700,0.0,0.0
2018-01-09,50.89,51.28,50.036,50.305,10374700,0.0,0.0
2018-01-10,50.834,51.958,50.816,51.874,12318300,0.0,0.0
2018-01-11,53.026,54.976,52.246,54.345,25935300,0.0,0.0
2018-01-12,54.893,56.183,54.707,55.561,12268400,0.0,0.0
2018-01-16,55.905,56.453,54.698,55.115,12082900,0.0,0.0
2018-01-17,55.375,55.868,55.227,55.459,6088100,0.0,0.0
2018-01-18,55.533,55.765,55.004,55.208,5846600,0.0,0.0
2018-01-19,55.431,55.738,54.865,55.728,6192400,0.0,0.0
2018-01-22,55.626,55.868,55.153,55.84,7055600,0.0,0.0
2018-01-23,55.812,55.979,55.171,55.654,7427100,0.0,0.0
2018-01-24,52.413,53.063,51.596,52.747,21197900,0.0,0.0
2018-01-25,52.933,53.063,50.602,50.899,18385800,0.0,0.0
2018-01-26,51.364,51.912,50.918,51.317,9431500,0.0,0.0
2018-01-29,51.076,52.19,51.076,51.782,8781700,0.0,0.0
2018-01-30,51.633,52.506,51.466,52.116,7026800,0.0,0.0
2018-01-31,52.283,53.184,52.227,52.72,8609600,0.0,0.0
2018-02-01,52.478,53.1,52.004,52.394,5492900,0.0,0.0
2018-02-02,52.079,52.255,50.649,50.723,8963000,0.0,0.0
2018-02-05,50.147,50.816,48.754,48.773,9476700,0.0,0.0
2018-02-06,48.169,49.683,47.603,49.311,12240800,0.0,0.0
2018-02-07,49.061,50.565,49.033,50.008,8995400,0.0,0.0
2018-02-08,50.008,50.054,47.556,47.575,12197900,0.0,0.0
2018-02-09,48.243,48.29,45.058,46.86,19053400,0.0,0.0
2018-02-12,47.565,48.745,47.101,48.336,10610200,0.0,0.0
2018-02-13,48.16,48.559,47.696,48.448,8220600,0.0,0.0
2018-02-14,48.188,48.828,48.058,48.476,7797900,0.0,0.0
2018-02-15,48.819,49.367,48.271,49.172,4877800,0.0,0.0
2018-02-16,49.098,49.701,49.005,49.079,5556500,0.0,0.0
2018-02-20,48.782,49.414,48.568,48.726,6719400,0.0,0.0
2018-02-21,48.912,50.509,48.828,49.367,7604700,0.0,0.0
2018-02-22,49.745,49.923,48.989,49.082,4899800,0.305,0.0
2018-02-23,49.316,49.951,49.157,49.932,4270200,0.0,0.0
2018-02-26,51.006,51.184,50.203,51.081,7397700,0.0,0.0
2018-02-27,50.988,51.38,49.998,50.082,5979200,0.0,0.0
2018-02-28,50.315,50.904,49.839,50.343,6328200,0.0,0.0
2018-03-01,50.315,51.333,49.512,49.829,7876800,0.0,0.0
2018-03-02,49.297,49.904,48.391,49.745,6860500,0.0,0.0
2018-03-05,49.418,50.521,49.11,50.24,5964000,0.0,0.0
2018-03-06,50.362,50.539,49.951,50.287,4690900,0.0,0.0
2018-03-07,49.839,50.119,49.624,49.998,4554400,0.0,0.0
2018-03-08,50.399,51.38,50.306,51.034,6740700,0.0,0.0
2018-03-09,51.314,52.389,50.978,52.389,6975900,0.0,0.0
2018-03-12,52.538,52.753,51.903,52.454,6337600,0.0,0.0
2018-03-13,52.641,53.248,51.8,52.856,9137400,0.0,0.0
2018-03-14,52.884,53.481,52.314,52.445,7157000,0.0,0.0
2018-03-15,52.744,52.818,52.127,52.622,4266300,0.0,0.0
2018-03-16,52.734,53.528,52.706,52.949,6546600,0.0,0.0
2018-03-19,52.809,52.986,51.866,52.267,6121000,0.0,0.0
2018-03-20,52.454,52.977,52.258,52.772,4363500,0.0,0.0
2018-03-21,51.828,52.641,51.137,52.258,9313900,0.0,0.0
2018-03-22,51.838,52.305,51.025,51.062,6631400,0.0,0.0
2018-03-23,51.165,51.567,50.287,50.343,7321400,0.0,0.0
2018-03-26,50.969,51.632,50.502,51.427,5808800,0.0,0.0
2018-03-27,51.66,51.819,50.399,50.679,6699600,0.0,0.0
2018-03-28,50.876,51.249,50.175,50.371,7473500,0.0,0.0
2018-03-29,50.455,51.576,50.203,51.193,5960300,0.0,0.0
2018-04-02,50.988,51.025,47.588,48.522,10228200,0.0,0.0
2018-04-03,49.026,50.222,48.821,50.175,6776300,0.0,0.0
2018-04-04,49.306,50.418,49.129,50.306,6378300,0.0,0.0
2018-04-05,50.726,50.885,50.156,50.633,4417800,0.0,0.0
2018-04-06,50.296,50.717,49.045,49.549,6918700,0.0,0.0
2018-04-09,49.839,50.156,49.017,49.092,6179300,0.0,0.0
2018-04-10,49.829,49.857,48.036,48.905,12220000,0.0,0.0
2018-04-11,48.568,49.073,47.971,48.073,7799600,0.0,0.0
2018-04-12,49.129,50.1,48.522,49.484,12713600,0.0,0.0
2018-04-13,50.082,50.847,49.036,49.428,9925900,0.0,0.0
2018-04-16,49.755,51.212,49.755,50.717,9490400,0.0,0.0
2018-04-17,51.371,51.557,50.465,50.95,7380400,0.0,0.0
2018-04-18,51.38,52.323,51.109,51.567,7504900,0.0,0.0
2018-04-19,51.408,51.585,50.96,51.436,5217500,0.0,0.0
2018-04-20,51.585,52.136,51.52,51.744,7445700,0.0,0.0
2018-04-23,52.09,52.118,50.595,51.006,5360400,0.0,0.0
2018-04-24,51.156,51.651,49.605,50.259,7655000,0.0,0.0
2018-04-25,50.38,51.333,49.699,51.044,7219800,0.0,0.0
2018-04-26,50.343,50.474,49.297,49.624,12130500,0.0,0.0
2018-04-27,49.755,50.156,49.587,49.97,5699000,0.0,0.0
2018-04-30,50.016,50.231,48.774,48.774,8200000,0.0,0.0
2018-05-01,48.821,49.362,48.428,49.26,6799500,0.0,0.0
2018-05-02,49.325,49.661,48.83,48.905,5142800,0.0,0.0
2018-05-03,48.587,48.681,47.719,48.372,7083100,0.0,0.0
2018-05-04,48.176,49.026,48.176,48.886,4535200,0.0,0.0
2018-05-07,48.942,48.942,48.073,48.475,6055800,0.0,0.0
2018-05-08,48.625,49.559,48.522,48.914,6361100,0.0,0.0
2018-05-09,48.727,48.83,48.064,48.214,8403900,0.0,0.0
2018-05-10,48.434,49.158,48.218,48.914,7590700,0.305,0.0
2018-05-11,48.857,49.872,48.744,49.703,7810800,0.0,0.0
2018-05-14,49.703,50.041,48.716,48.942,10466400,0.0,0.0
2018-05-15,48.829,49.534,48.632,49.205,6572800,0.0,0.0
2018-05-16,49.242,50.727,49.242,50.248,6997400,0.0,0.0
2018-05-17,50.191,50.708,49.797,49.891,6069600,0.0,0.0
2018-05-18,49.806,50.013,49.618,49.75,5819000,0.0,0.0
2018-05-21,50.05,51.065,50.022,50.718,5413600,0.0,0.0
2018-05-22,51.093,51.666,50.191,50.285,4943600,0.0,0.0
2018-05-23,49.994,50.229,49.778,50.173,3692000,0.0,0.0
2018-05-24,50.295,51.272,50.295,51.112,5251200,0.0,0.0
2018-05-25,51.347,52.728,51.319,52.493,7597300,0.0,0.0
2018-05-29,52.042,52.24,50.567,50.952,6544600,0.0,0.0
2018-05-30,51.197,51.403,50.426,51.028,4149700,0.0,0.0
2018-05-31,51.131,51.526,50.68,50.783,5365500,0.0,0.0
2018-06-01,51.131,51.422,50.802,51.131,4317800,0.0,0.0
2018-06-04,51.469,52.08,51.159,51.854,4472400,0.0,0.0
2018-06-05,51.638,51.676,51.009,51.366,4968300,0.0,0.0
2018-06-06,49.985,51.028,49.449,50.896,10825300,0.0,0.0
2018-06-07,50.652,50.802,49.693,50.229,6858000,0.0,0.0
2018-06-08,49.853,50.868,49.853,50.821,5858500,0.0,0.0
2018-06-11,51.075,52.465,50.962,51.573,6800800,0.0,0.0
2018-06-12,51.526,51.526,50.718,51.253,5253700,0.0,0.0
2018-06-13,51.328,51.742,51.093,51.347,4384900,0.0,0.0
2018-06-14,51.469,52.146,51.309,51.582,5456100,0.0,0.0
2018-06-15,51.347,51.845,50.849,51.845,8125300,0.0,0.0
2018-06-18,51.422,51.732,51.018,51.488,5836500,0.0,0.0
2018-06-19,51.046,51.15,50.097,50.53,5830800,0.0,0.0
2018-06-20,50.736,51.291,50.464,50.586,4541300,0.0,0.0
2018-06-21,50.548,51.028,50.173,50.483,4806800,0.0,0.0
2018-06-22,50.267,50.727,49.252,49.534,10311600,0.0,0.0
2018-06-25,49.12,49.421,47.655,48.209,7547800,0.0,0.0
2018-06-26,48.416,48.5,47.833,47.983,4810300,0.0,0.0
2018-06-27,47.946,48.087,46.696,46.875,9035800,0.0,0.0
2018-06-28,46.809,46.987,46.085,46.79,6871800,0.0,0.0
2018-06-29,46.8,47.279,46.518,46.546,6703900,0.0,0.0
2018-07-02,46.273,47.138,45.954,46.903,8300000,0.0,0.0
2018-07-03,46.273,46.536,45.681,45.832,6449500,0.0,0.0
2018-07-05,46.132,46.302,45.587,46.283,6335900,0.0,0.0
2018-07-06,46.358,46.771,46.114,46.583,4903000,0.0,0.0
2018-07-09,46.583,47.711,46.32,47.457,7895600,0.0,0.0
2018-07-10,47.542,47.598,46.612,47.542,7366600,0.0,0.0
2018-07-11,47.11,47.11,45.86,46.828,10426500,0.0,0.0
2018-07-12,47.824,48.181,46.151,47.664,12625600,0.0,0.0
2018-07-13,47.448,47.908,47.288,47.702,6835900,0.0,0.0
2018-07-16,47.824,47.833,47.063,47.608,8603200,0.0,0.0
2018-07-17,47.542,48.453,47.542,48.049,5299000,0.0,0.0
2018-07-18,49.271,50.313,49.214,49.609,10212300,0.0,0.0
2018-07-19,49.665,50.022,49.261,49.797,6391400,0.0,0.0
2018-07-20,49.477,49.693,48.829,48.848,6697500,0.0,0.0
2018-07-23,48.669,49.214,48.228,49.083,4509200,0.0,0.0
2018-07-24,49.214,49.383,48.453,48.557,4652700,0.0,0.0
2018-07-25,48.49,48.925,48.49,48.869,4727600,0.35,0.0
2018-07-26,48.869,51.309,48.727,51.063,10322100,0.0,0.0
2018-07-27,51.035,51.811,51.007,51.517,6561000,0.0,0.0
2018-07-30,51.385,51.915,50.846,50.884,5676700,0.0,0.0
2018-07-31,51.016,52.076,50.903,51.48,6048100,0.0,0.0
2018-08-01,51.83,51.905,50.505,50.694,4203400,0.0,0.0
